Date,TeaPrice_USD_kg,Price_Change,anomaly_flag,anomaly_score,is_anomaly
1995-07-01,1.222782,1.547652859370885,0,-0.427832512169875,False
1995-08-01,1.398069,14.335098161405702,0,-0.45187694525580585,False
1995-09-01,1.566794,12.068431529488176,0,-0.4777678764391397,False
1995-10-01,1.616761,3.1891237775993453,0,-0.44872547683865505,False
1995-11-01,1.802234,11.471887310493024,0,-0.49527793087774097,False
1995-12-01,1.479748,-17.893680842776238,0,-0.4911680462586111,False
1996-01-01,1.715647,15.941836042353152,0,-0.5071675721615919,False
1996-02-01,1.783177,3.9361243892245934,0,-0.4446180354832996,False
1996-03-01,1.921497,7.756941683298968,0,-0.4749506404816928,False
1996-04-01,1.931025,0.4958633815197233,0,-0.4497849162224424,False
1996-05-01,1.839466,-4.741471498297534,0,-0.43998935770663156,False
1996-06-01,1.741527,-5.324316948505703,0,-0.42775981591003875,False
1996-07-01,1.855392,6.538227658830431,0,-0.42730174823364875,False
1996-08-01,1.954701,5.352453821079317,0,-0.4323546686739228,False
1996-09-01,2.104617,7.669510579878969,0,-0.4600886087501492,False
1996-10-01,2.141606,1.757516925882463,0,-0.4470577595773299,False
1996-11-01,1.856011,-13.3355528514582,0,-0.4690957001655715,False
1996-12-01,1.824765,-1.683502953376903,0,-0.45302218763228547,False
1997-01-01,1.765621,-3.241184481289361,0,-0.4627254494489718,False
1997-02-01,1.817979,2.965415567667118,0,-0.44014019796998294,False
1997-03-01,1.784457,-1.8439156887950836,0,-0.4280845123160769,False
1997-04-01,1.917767,7.470619914069099,0,-0.43883098436895607,False
1997-05-01,1.982243,3.362035116883333,0,-0.4269283707096876,False
1997-06-01,2.019573,1.8832201702818407,0,-0.42289671653589445,False
1997-07-01,1.953914,-3.251132788960831,0,-0.42107096288188456,False
1997-08-01,2.09584,7.2636769069672535,0,-0.44273166653672646,False
1997-09-01,2.177891,3.9149457973891133,0,-0.4517443742534883,False
1997-10-01,2.238921,2.8022522706600217,0,-0.46473094408112664,False
1997-11-01,2.225626,-0.5938128232304662,0,-0.45390552897980596,False
1997-12-01,2.261597,1.616219436688815,0,-0.47303099715625774,False
1998-01-01,2.377544,5.126775459995736,0,-0.4961135874494044,False
1998-02-01,2.363436,-0.5933854431295349,0,-0.46557732424362086,False
1998-03-01,2.338199,-1.067809748180204,0,-0.4554384487378495,False
1998-04-01,2.200361,-5.895049993606182,0,-0.4542487892131044,False
1998-05-01,2.214567,0.6456213321359705,0,-0.44112647697001334,False
1998-06-01,2.043,-7.747202952089505,0,-0.4549177529338108,False
1998-07-01,1.9787,-3.1473323543808274,0,-0.4616168892261628,False
1998-08-01,2.0287,2.526911608631943,0,-0.45006440251697916,False
1998-09-01,1.9104,-5.831320550105978,0,-0.4803691476037927,False
1998-10-01,1.8387,-3.753140703517588,0,-0.48048304013050946,False
1998-11-01,1.8761,2.0340457932234823,0,-0.4672156417429791,False
1998-12-01,1.726,-8.00063962475348,0,-0.5067105591963171,False
1999-01-01,1.7988,4.217844727694087,0,-0.4830375389437419,False
1999-02-01,1.5386,-14.46519902156993,0,-0.5182889815644527,False
1999-03-01,1.4709,-4.400103990640836,0,-0.47098739110895654,False
1999-04-01,1.4741,0.21755387857773645,0,-0.45270968080927865,False
1999-05-01,1.458,-1.0921918458720592,0,-0.44081191429523003,False
1999-06-01,1.4434,-1.001371742112478,0,-0.4350719417722103,False
1999-07-01,1.6031,11.064154080642918,0,-0.44057600227821464,False
1999-08-01,1.678,4.672197617116836,0,-0.4142943652175408,False
1999-09-01,1.8387,9.576877234803337,0,-0.4407278600986918,False
1999-10-01,1.8664,1.506499157013108,0,-0.4266793005844914,False
1999-11-01,1.8396,-1.4359194170595835,0,-0.43464463483394195,False
1999-12-01,1.7823,-3.1148075668623543,0,-0.4456314677061445,False
2000-01-01,1.8273,2.5248274701228812,0,-0.4467965953613884,False
2000-02-01,1.808,-1.0562031412466366,0,-0.4307404883568468,False
2000-03-01,1.8245,0.9126106194690342,0,-0.4212358071655107,False
2000-04-01,1.8111,-0.7344477939161487,0,-0.41651290351858583,False
2000-05-01,1.7102,-5.571199823311801,0,-0.42007274202158346,False
2000-06-01,1.5749,-7.911355397029585,0,-0.44615082000906336,False
2000-07-01,1.6748,6.343259889516806,0,-0.43331350199290275,False
2000-08-01,1.7564,4.872223549080479,0,-0.4203104024680748,False
2000-09-01,1.8756,6.786608972899111,0,-0.4391175910748731,False
2000-10-01,1.9144,2.0686713584986194,0,-0.4370046706237214,False
2000-11-01,1.8724,-2.1938988717091545,0,-0.4375293366722049,False
2000-12-01,1.8705,-0.10147404400768778,0,-0.4512568022878898,False
2001-01-01,1.8511,-1.0371558406843118,0,-0.44993775818704124,False
2001-02-01,1.7851,-3.56544757171412,0,-0.43755614189927566,False
2001-03-01,1.7584,-1.4957145257968762,0,-0.4258635550375866,False
2001-04-01,1.6529,-5.999772520473156,0,-0.43219983876935764,False
2001-05-01,1.4877,-9.994555024502393,0,-0.4619113166536457,False
2001-06-01,1.4448,-2.883645896350062,0,-0.4432026564251138,False
2001-07-01,1.4357,-0.6298449612403223,0,-0.43622954760674537,False
2001-08-01,1.518,5.732395347217389,0,-0.4318812178956408,False
2001-09-01,1.5812,4.1633728590250385,0,-0.42974858328720134,False
2001-10-01,1.6074,1.6569693903364602,0,-0.42192998016701455,False
2001-11-01,1.6679,3.763842229687686,0,-0.42750192588776253,False
2001-12-01,1.6091,-3.525391210504225,0,-0.4388315403332858,False
2002-01-01,1.6557,2.896028835995268,0,-0.4375825457795195,False
2002-02-01,1.7024,2.8205592800628176,0,-0.42888736682518885,False
2002-03-01,1.7,-0.14097744360902498,0,-0.4244542973706569,False
2002-04-01,1.5977,-6.017647058823528,0,-0.418737920080994,False
2002-05-01,1.4779,-7.498278775740119,0,-0.42342303187765573,False
2002-06-01,1.4256,-3.5388050612355393,0,-0.4258289464105367,False
2002-07-01,1.3913,-2.4060044893378207,0,-0.4265394265703655,False
2002-08-01,1.5012,7.899087184647469,0,-0.41895431439410236,False
2002-09-01,1.6097,7.227551292299483,0,-0.4200395306979671,False
2002-10-01,1.6113,0.09939740324285129,0,-0.4132626186047557,False
2002-11-01,1.5367,-4.629802023211072,0,-0.4315879146961349,False
2002-12-01,1.5347,-0.13014902062862266,0,-0.4407347856761711,False
2003-01-01,1.59268,3.7779370561021874,0,-0.44136427220524876,False
2003-02-01,1.48862,-6.533641409448232,0,-0.4400868637763554,False
2003-03-01,1.465689,-1.5404199862960377,0,-0.42098976224603024,False
2003-04-01,1.433609,-2.18873171593702,0,-0.42434376352599945,False
2003-05-01,1.444441,0.7555756137133773,0,-0.41594336832954465,False
2003-06-01,1.431108,-0.923056047287496,0,-0.41391563018730737,False
2003-07-01,1.4943,4.415599661241498,0,-0.4174899763038351,False
2003-08-01,1.5542,4.008565883691362,0,-0.41861297640571343,False
2003-09-01,1.610164,3.6008235748294926,0,-0.43425109039195225,False
2003-10-01,1.675595,4.063623332778521,0,-0.45906700323972593,False
2003-11-01,1.672971,-0.15660108797173056,0,-0.4374062103193648,False
2003-12-01,1.629681,-2.5876120984763107,0,-0.4460730900905492,False
2004-01-01,1.64071516848,0.677075358919943,0,-0.4418647360321572,False
2004-02-01,1.66252477272,1.3292742493631549,0,-0.4248570935093904,False
2004-03-01,1.72020568011,3.469476565791574,0,-0.43123828318802937,False
2004-04-01,1.72282557679,0.15230136199948507,0,-0.4217548646893413,False
2004-05-01,1.71572338035,-0.41224117726607057,0,-0.4141590298007268,False
2004-06-01,1.53227607219,-10.692126146965354,0,-0.44145019190325807,False
2004-07-01,1.62971663486,6.359204091122672,0,-0.4252911051096009,False
2004-08-01,1.81812905379,11.561053921879205,0,-0.48454349589698703,False
2004-09-01,1.88855828081,3.8737199030611347,0,-0.45980722214488556,False
2004-10-01,1.99650553739,5.715855193714292,0,-0.4715399319502603,False
2004-11-01,2.03555739551,1.9560105087938817,0,-0.4617090441861246,False
2004-12-01,2.00850073225,-1.3292016879347779,0,-0.45864942428439814,False
2005-01-01,1.95258635397,-2.7838863776446066,0,-0.4587237466069099,False
2005-02-01,1.91113187723,-2.123054719486006,0,-0.4385281979581986,False
2005-03-01,1.94135333809,1.581338327305959,0,-0.4274016840649677,False
2005-04-01,1.88550020958,-2.8770202422270685,0,-0.4211058364384209,False
2005-05-01,1.76026437012,-6.642048556859958,0,-0.4275389655721132,False
2005-06-01,1.64917395044,-6.3110076853073345,0,-0.4382010836403849,False
2005-07-01,1.64326527438,-0.3582809477692517,0,-0.43435585046825537,False
2005-08-01,1.75583259905,6.850222324114497,0,-0.42875144024456546,False
2005-09-01,1.88531809673,7.374592415590109,0,-0.42890973919034137,False
2005-10-01,1.96175377912,4.054259200215293,0,-0.4295812013587536,False
2005-11-01,1.87771255653,-4.283984233113037,0,-0.43620680501888587,False
2005-12-01,1.89113930006,0.7150585153891997,0,-0.44433499287084754,False
2006-01-01,1.89495973453,0.20201761286853248,0,-0.44765785732600955,False
2006-02-01,1.94633285956,2.7110404561045742,0,-0.4367112815533237,False
2006-03-01,1.9403188578,-0.30899143126832396,0,-0.42922059391251205,False
2006-04-01,1.88808507309,-2.6920206696967486,0,-0.41991718600641614,False
2006-05-01,1.7460009102,-7.5253051313767365,0,-0.4275055041286304,False
2006-06-01,1.74106319921,-0.28280116929804144,0,-0.4228878120683458,False
2006-07-01,1.83263203015,5.259362841139192,0,-0.4335517554813924,False
2006-08-01,1.89781232897,3.5566495481727856,0,-0.4292895275304805,False
2006-09-01,1.99604264885,5.175976485162392,0,-0.4493830991845754,False
2006-10-01,1.98287255601,-0.6598101923116606,0,-0.4413923740071441,False
2006-11-01,1.92753785838,-2.7906330874509777,0,-0.44586812915566154,False
2006-12-01,2.12296761576,10.138828481649064,0,-0.5148518385838342,False
2007-01-01,2.09345272302,-1.3902658015550573,0,-0.46965167507257843,False
2007-02-01,2.27756880734,8.794852747111248,0,-0.5011961467768881,False
2007-03-01,2.42113553127,6.3035076467206075,0,-0.5028751821588583,False
2007-04-01,2.34303556928,-3.2257575415050366,0,-0.4663029212729617,False
2007-05-01,2.27678142123,-2.8277056020263314,0,-0.4492390187222911,False
2007-06-01,2.31339900297,1.6083046619476349,0,-0.44819539485387266,False
2007-07-01,2.4856505459,7.445820747258014,0,-0.4677389958711946,False
2007-08-01,2.54607041236,2.4307466131818334,0,-0.4611662317618705,False
2007-09-01,2.60806537567,2.4349272906610375,0,-0.4600714435996536,False
2007-10-01,2.90050722694,11.212980088540657,0,-0.5205451259359443,False
2007-11-01,2.91316303297,0.43633078767921774,0,-0.4947588479614732,False
2007-12-01,3.08663577527,5.954790045620717,0,-0.5260544905499188,False
2008-01-01,3.05267028729,-1.1004047919139115,0,-0.5141308512436801,False
2008-02-01,3.04256443001,-0.33104974756285044,0,-0.487740688567212,False
2008-03-01,3.06109700108,0.6091102258083847,0,-0.4803199848454956,False
2008-04-01,2.91624925794,-4.731890008349793,0,-0.47586891942011594,False
2008-05-01,2.93651906909,0.6950644254708926,0,-0.46487708624513807,False
2008-06-01,3.10126106773,5.61011165819032,0,-0.4653803619997269,False
2008-07-01,3.12036180262,0.6159021918132668,0,-0.4490301670173617,False
2008-08-01,2.99641936841,-3.9720533082392095,0,-0.45233167794686485,False
2008-09-01,2.98045665267,-0.5327263569408158,0,-0.46678878813646046,False
2008-10-01,2.36712246885,-20.578530584249677,1,-0.6014459270382602,True
2008-11-01,1.97986455161,-16.359859801767595,1,-0.5941350936787955,True
2008-12-01,1.9164806479,-3.2014262621378298,1,-0.578550633047474,True
2009-01-01,2.45943677322,28.330895274885705,1,-0.6154378571177387,True
2009-02-01,2.54270987133,3.3858604952456295,0,-0.5214401286418613,False
2009-03-01,2.8473854739,11.982318785376611,0,-0.5223686015925803,False
2009-04-01,2.87293988209,0.897469219543301,0,-0.49002583623352197,False
2009-05-01,2.96466765651,3.1928191394408945,0,-0.49060252422852213,False
2009-06-01,3.13644330803,5.794094698702712,0,-0.5030424167917871,False
2009-07-01,3.46032776556,10.32648850055038,0,-0.5453576229770627,False
2009-08-01,3.45763709385,-0.07775771234100892,0,-0.5297802064494657,False
2009-09-01,3.76446018223,8.873779406339022,1,-0.5730056239189185,True
2009-10-01,3.52390338996,-6.390206845739521,0,-0.5594062285625316,False
2009-11-01,3.34950667805,-4.948964049550164,0,-0.5307858934160297,False
2009-12-01,3.26709531022,-2.460403150411916,0,-0.5144304897220572,False
2010-01-01,3.41052368679,4.390088532811776,0,-0.5100849364209301,False
2010-02-01,3.32142005883,-2.612608389295923,0,-0.4796030441053385,False
2010-03-01,3.32195930053,0.016235275588427633,0,-0.4551495893417171,False
2010-04-01,3.26639387447,-1.672670283803146,0,-0.44014720698289117,False
2010-05-01,3.21856280846,-1.4643385901450867,0,-0.44262643592792206,False
2010-06-01,3.00076145372,-6.767037578620771,0,-0.4770529534460542,False
2010-07-01,3.04464464252,1.4624017762424613,0,-0.45053536074056333,False
2010-08-01,3.26955247269,7.386997714907295,0,-0.4561341330392776,False
2010-09-01,3.34880855073,2.4240650273091413,0,-0.44935184724431015,False
2010-10-01,3.37241399687,0.7048908823066302,0,-0.45580735394590033,False
2010-11-01,3.39794202704,0.7569660840481829,0,-0.47041669624826216,False
2010-12-01,3.50276276276,3.084830020225837,0,-0.5075805233446656,False
2011-01-01,3.55880235112,1.599868222758083,0,-0.5044172805978911,False
2011-02-01,3.55939696316,0.016708206338367226,0,-0.4784576890644251,False
2011-03-01,3.57092333587,0.3238293685503102,0,-0.46678153151731255,False
2011-04-01,3.37234500539,-5.5609799427861155,0,-0.45608083475684064,False
2011-05-01,3.10029597924,-8.067057958636658,0,-0.46793300236096586,False
2011-06-01,3.11777169792,0.5636790421630566,0,-0.44366192636898577,False
2011-07-01,3.09573985429,-0.7066535258081319,0,-0.452756783301792,False
2011-08-01,3.15671145664,1.969532493678594,0,-0.44131541429212046,False
2011-09-01,3.13785456326,-0.5973587905963251,0,-0.44735394719423277,False
2011-10-01,3.23417891394,3.0697519192835365,0,-0.4554870396937443,False
2011-11-01,3.15501105003,-2.4478504750856445,0,-0.45616895852544254,False
2011-12-01,3.11060536733,-1.4074652036346502,0,-0.4807861707223881,False
2012-01-01,3.05757403868,-1.7048555630674422,0,-0.4803888148456858,False
2012-02-01,2.96994962524,-2.8658149346999506,0,-0.47010788039913265,False
2012-03-01,2.75423358245,-7.26328961800381,0,-0.5094235036893904,False
2012-04-01,3.20417831324,16.336476820885903,0,-0.5118552048842318,False
2012-05-01,3.02418604651,-5.617423536831668,0,-0.4569720995851255,False
2012-06-01,2.91231787357,-3.699116761321586,0,-0.45128073497977467,False
2012-07-01,2.98983723063,2.661775274035394,0,-0.44841154761665686,False
2012-08-01,3.06582246362,2.54145049140313,0,-0.4398186924854395,False
2012-09-01,3.18797649226,3.9843803771913544,0,-0.45964319377911367,False
2012-10-01,3.15898193463,-0.9094972218394615,0,-0.45887373134573517,False
2012-11-01,3.11612345158,-1.3567182065895467,0,-0.4590659061093035,False
2012-12-01,3.31013641601,6.226100070959251,0,-0.5079300324463706,False
2013-01-01,3.33770742452,0.8329266545223923,0,-0.4872223155725014,False
2013-02-01,3.33160514514,-0.18282846888166837,0,-0.4626988997955576,False
2013-03-01,3.48250233346,4.529263875706335,0,-0.501747304885723,False
2013-04-01,3.39119915918,-2.6217692204469123,0,-0.45874407471086864,False
2013-05-01,3.29168896974,-2.93436583252934,0,-0.44583242641045195,False
2013-06-01,3.17273419352,-3.6137915007624755,0,-0.44598966783771693,False
2013-07-01,3.17334128424,0.019134622788130606,0,-0.4439637163873193,False
2013-08-01,3.36037372753,5.893864748140154,0,-0.4624267789927563,False
2013-09-01,3.59112423802,6.86681093235455,0,-0.5038424605613953,False
2013-10-01,3.7745898512,5.108862880253784,0,-0.5243630635226352,False
2013-11-01,3.72303055611,-1.3659575509537447,0,-0.5019512908551467,False
2013-12-01,3.80675806449,2.2489073650655778,0,-0.5274830665192541,False
2014-01-01,3.89903534357,2.4240384473280807,0,-0.533091908335332,False
2014-02-01,3.6535768878,-6.2953637025833125,0,-0.5082148675380259,False
2014-03-01,3.59373803874,-1.637815513334706,0,-0.46951714391472554,False
2014-04-01,3.54786053276,-1.276595719705964,0,-0.46568025185497447,False
2014-05-01,3.66513990034,3.305636354559982,0,-0.4805368667865646,False
2014-06-01,3.57636224098,-2.422217480750577,0,-0.46168969674571286,False
2014-07-01,3.50965067179,-1.865347095592862,0,-0.46335968403131644,False
2014-08-01,3.48655913978,-0.6579438858575148,0,-0.4641744605300238,False
2014-09-01,3.36786920479,-3.4042140182222624,0,-0.49520544809252337,False
2014-10-01,3.42273249139,1.6290207031190551,0,-0.47881645546638135,False
2014-11-01,3.332729146,-2.629575802853612,0,-0.4899119412921917,False
2014-12-01,3.36962734339,1.1071465988853557,0,-0.5011028690671889,False
2015-01-01,3.24,-3.846934102202193,0,-0.5213670218205103,False
2015-02-01,3.11,-4.012345679012352,0,-0.5071472463354977,False
2015-03-01,3.08,-0.9646302250803762,0,-0.47591686709678305,False
2015-04-01,3.01,-2.272727272727282,0,-0.4614617500758005,False
2015-05-01,2.97,-1.3289036544850363,0,-0.451887138960728,False
2015-06-01,3.01,1.3468013468013407,0,-0.44262226799686766,False
2015-07-01,3.04,0.996677740863805,0,-0.4369696171214014,False
2015-08-01,2.91,-4.276315789473683,0,-0.4533273272299552,False
2015-09-01,2.65,-8.934707903780081,0,-0.5130770386538376,False
2015-10-01,2.81,6.037735849056602,0,-0.47502911824029687,False
2015-11-01,2.92,3.9145907473309594,0,-0.46493328717611493,False
2015-12-01,2.95,1.0273972602739878,0,-0.4752757167967496,False
2016-01-01,2.85,-3.3898305084745783,0,-0.4919198272337023,False
2016-02-01,2.83,-0.7017543859649145,0,-0.4711378328954969,False
2016-03-01,2.87,1.4134275618374659,0,-0.4672317241739166,False
2016-04-01,2.99,4.181184668989557,0,-0.46839784309226723,False
2016-05-01,3.08,3.0100334448160515,0,-0.4686206876181685,False
2016-06-01,2.96,-3.8961038961038974,0,-0.46150931083408697,False
2016-07-01,3.18,7.432432432432434,0,-0.4938368606993455,False
2016-08-01,3.46,8.805031446540879,0,-0.5244368784949197,False
2016-09-01,3.6,4.046242774566489,0,-0.5115402627396155,False
2016-10-01,3.88,7.777777777777772,0,-0.5464171147079023,False
2016-11-01,4.01,3.350515463917514,0,-0.5488016395710124,False
2016-12-01,3.91,-2.4937655860349017,1,-0.5640047669091323,True
2017-01-01,3.95,1.0230179028132946,0,-0.5502651551086928,False
2017-02-01,3.97,0.5063291139240533,0,-0.5270223066710189,False
2017-03-01,4.01,1.0075566750629594,0,-0.5112755174401965,False
2017-04-01,4.05,0.9975062344139696,0,-0.5107205893137909,False
2017-05-01,4.02,-0.7407407407407418,0,-0.5034684680547198,False
2017-06-01,3.95,-1.741293532338295,0,-0.49391309281080015,False
2017-07-01,3.86,-2.27848101265824,0,-0.4919748401722977,False
2017-08-01,4.13,6.994818652849744,0,-0.5443048606422646,False
2017-09-01,4.27,3.3898305084745672,1,-0.578432448308188,True
2017-10-01,4.19,-1.8735362997657878,0,-0.5427529792068521,False
2017-11-01,4.11,-1.9093078758949944,0,-0.5231954350617478,False
2017-12-01,4.11,0.0,0,-0.5404046478436907,False
2018-01-01,4.16,1.2165450121654375,0,-0.5495600937200465,False
2018-02-01,4.1,-1.4423076923077094,0,-0.5228535224208836,False
2018-03-01,3.95,-3.658536585365846,0,-0.5255971393813504,False
2018-04-01,3.88,-1.7721518987341867,0,-0.5125326458595137,False
2018-05-01,3.76,-3.0927835051546393,0,-0.5265856898727914,False
2018-06-01,3.39,-9.840425531914887,0,-0.5502412992675257,False
2018-07-01,3.41,0.5899705014749346,0,-0.5162241095816769,False
2018-08-01,3.34,-2.052785923753675,0,-0.50544247946238,False
2018-09-01,3.25,-2.6946107784431073,0,-0.5122848733084148,False
2018-10-01,3.48,7.0769230769230695,0,-0.5222507199671055,False
2018-11-01,3.36,-3.4482758620689724,0,-0.5037374090473083,False
2018-12-01,3.18,-5.357142857142849,0,-0.5384114053110168,False
2019-01-01,3.23,1.5723270440251458,0,-0.5085033077643836,False
2019-02-01,3.27,1.238390092879249,0,-0.4766431954161339,False
2019-03-01,3.38,3.3639143730886722,0,-0.4665502453424509,False
2019-04-01,3.34,-1.183431952662728,0,-0.4466414774555918,False
2019-05-01,3.09,-7.485029940119759,0,-0.5007064537090777,False
2019-06-01,2.78,-10.032362459546928,0,-0.5152330709458852,False
2019-07-01,2.84,2.158273381294973,0,-0.4720502629250803,False
2019-08-01,3.06,7.7464788732394485,0,-0.4564123431607654,False
2019-09-01,2.88,-5.882352941176472,0,-0.4703165710644202,False
2019-10-01,2.94,2.083333333333326,0,-0.4540027051513109,False
2019-11-01,3.19,8.503401360544217,0,-0.48139618749594276,False
2019-12-01,3.21,0.6269592476489061,0,-0.4735371656438662,False
2020-01-01,3.27,1.869158878504673,0,-0.4779041038161636,False
2020-02-01,3.35,2.4464831804281273,0,-0.4696573260272707,False
2020-03-01,3.08,-8.059701492537318,0,-0.4706396617299373,False
2020-04-01,3.66,18.831168831168842,1,-0.5629253802369031,True
2020-05-01,3.76,2.7322404371584508,0,-0.5162614772292278,False
2020-06-01,3.3,-12.234042553191493,0,-0.49927899849704455,False
2020-07-01,3.32,0.60606060606061,0,-0.45158466619299864,False
2020-08-01,3.37,1.506024096385561,0,-0.4471151288812893,False
2020-09-01,3.35,-0.5934718100890191,0,-0.4430149808800149,False
2020-10-01,3.51,4.776119402985057,0,-0.4702868795640512,False
2020-11-01,3.47,-1.1396011396011319,0,-0.46783296749588593,False
2020-12-01,3.41,-1.729106628242072,0,-0.48556963488439264,False
2021-01-01,3.39,-0.5865102639296182,0,-0.48305043038541023,False
2021-02-01,3.32,-2.064896755162249,0,-0.46629640149226503,False
2021-03-01,3.27,-1.5060240963855387,0,-0.45723447135022566,False
2021-04-01,3.21,-1.834862385321101,0,-0.4541672438351714,False
2021-05-01,3.08,-4.049844236760125,0,-0.4907333444091298,False
2021-06-01,2.93,-4.870129870129869,0,-0.4868310485191728,False
2021-07-01,2.99,2.0477815699658786,0,-0.45577043412193335,False
2021-08-01,2.99,0.0,0,-0.4431149160792591,False
2021-09-01,2.98,-0.33444816053512794,0,-0.4516524954600795,False
2021-10-01,3.05,2.348993288590595,0,-0.44502177547831523,False
2021-11-01,3.11,1.967213114754096,0,-0.45233421369488913,False
2021-12-01,3.19,2.5723472668810254,0,-0.4768135022900428,False
2022-01-01,3.51,10.03134796238243,0,-0.5595472582803871,False
2022-02-01,3.61,2.8490028490028463,0,-0.5184296063961918,False
2022-03-01,3.35,-7.202216066481992,0,-0.47761239625475943,False
2022-04-01,4.09,22.089552238805954,1,-0.6129106007915954,True
2022-05-01,3.71,-9.290953545232272,0,-0.5255129802786628,False
2022-06-01,3.51,-5.39083557951483,0,-0.4824467879766466,False
2022-07-01,4.01,14.245014245014254,0,-0.5477248988044301,False
2022-08-01,4.21,4.987531172069826,0,-0.541198335040694,False
2022-09-01,4.49,6.65083135391924,1,-0.5860047357804554,True
2022-10-01,4.15,-7.572383073496658,0,-0.5605132101241996,False
2022-11-01,3.8,-8.433734939759052,0,-0.5487238587327872,False
2022-12-01,4.04,6.315789473684208,1,-0.567745267274606,True
2023-01-01,4.04,0.0,0,-0.5331099907795426,False
2023-02-01,3.96,-1.980198019801982,0,-0.5199723314772824,False
2023-03-01,3.82,-3.535353535353536,0,-0.5179228849432632,False
2023-04-01,3.9,2.0942408376963373,0,-0.5079226324664029,False
2023-05-01,3.43,-12.051282051282042,0,-0.5378827442701745,False
2023-06-01,3.2340862423,-5.711771361516038,0,-0.5320744484409715,False
2023-07-01,2.47523418653,-23.46418737523598,1,-0.635340076218104,True
2023-08-01,3.57854468882,44.57398448575558,1,-0.6382259137925002,True
2023-09-01,3.63546132339,1.590496682850362,0,-0.5284422135743257,False
2023-10-01,3.49014314802,-3.997241682507946,0,-0.524391491359833,False
2023-11-01,3.42768241654,-1.7896323683867954,0,-0.5230462532191297,False
2023-12-01,3.6698974532,7.066437529078273,0,-0.5437883518955796,False
2024-01-01,4.00845378204,9.22522585868968,1,-0.56453817469683,True
2024-02-01,4.27276008084,6.5937219978494666,1,-0.5730274059907,True
2024-03-01,4.33353850699,1.4224628811372764,1,-0.566479998592729,True
2024-04-01,4.11638954869,-5.010892552350432,0,-0.5445032327036986,False
2024-05-01,4.28304847109,4.04866741664518,1,-0.5703441156565084,True
2024-06-01,4.15887542797,-2.8991743604619757,0,-0.5510629026732887,False
2024-07-01,4.09737163209,-1.4788564107105495,0,-0.5103092100382514,False
2024-08-01,4.02134126033,-1.8555888649333552,0,-0.5085967983112036,False
2024-09-01,4.09472354291,1.824821069127025,0,-0.521606797034991,False
2024-10-01,4.05631948707,-0.9378912993160848,0,-0.5206390516432333,False
2024-11-01,3.95781191072,-2.4284964895887606,0,-0.5316370720642878,False
2024-12-01,4.11223125193,3.9016341527434717,0,-0.5528446159726376,False
2025-01-01,4.08026995979,-0.7772250678995674,0,-0.5474666645015732,False
2025-02-01,4.00383668376,-1.87324066258433,0,-0.5323123710678194,False
2025-03-01,4.07260218398,1.71749013886906,0,-0.5346217366316752,False
2025-04-01,3.96196944826,-2.716512213129607,0,-0.5308190602438162,False
2025-05-01,3.89069340017,-1.7990054951408818,0,-0.5532821504320338,False
2025-06-01,3.74183540715,-3.826001632857934,0,-0.5537017891348209,False
2025-07-01,3.79900352089,1.527809417559145,0,-0.5194075621249061,False
2025-08-01,3.97763336985,4.702018515585693,0,-0.5034775992281676,False
2025-09-01,4.00848316281,0.775581610759768,0,-0.5019647543926292,False
2025-10-01,3.93558530305,-1.8185896459871342,0,-0.5099430615365226,False
2025-11-01,3.96468137255,0.7393073014438478,0,-0.5127753760415293,False
2025-12-01,3.95011011076,-0.3675266792152909,0,-0.5367768206160123,False
